Similarity,Y_Comparison
3.0264259846012846e-31,-1.0
5.319882310367996e-31,-1.0
2.2692243729335038e-31,-1.0
9.812444245568344e-29,1.0
5.198041456074345e-31,-1.0
1.9815450296986995e-29,1.0
7.589386440991446e-30,1.0
2.060852964991942e-31,-1.0
3.990116039188824e-31,-1.0
1.3548428537763028e-05,1.0
3.655074848300022e-31,-1.0
1.1444736507985344e-05,1.0
4.541247851631659e-31,-1.0
3.4460793245281606e-31,-1.0
1.8514631634237975e-31,-1.0
6.325022611298025e-05,1.0
0.00010767799775901985,1.0
0.3417079951998357,1.0
1.0129614280988464e-27,1.0
9.990042894368447e-28,1.0
5.5879766867702755e-31,-1.0
2.25680339419024e-31,-1.0
0.10833854854757892,1.0
3.346569143947569e-31,-1.0
1.9421506728646162e-31,-1.0
1.922265444259255e-12,1.0
3.1872665755520487e-31,-1.0
0.014774518537891749,1.0
1.0945729658822042e-09,1.0
1.1407481821773015e-31,-1.0
2.3247927714666534e-31,-1.0
6.53613161719164e-26,1.0
2.224513877566258e-31,-1.0
2.156195084069652e-31,-1.0
0.026931779078668113,1.0
1.0041082402696578e-31,-1.0
3.8758006191996025e-06,1.0
1.2216506650572862e-23,1.0
5.641214066907029e-26,1.0
5.5536542610822883e-08,1.0
3.0926115488072807e-27,-1.0
4.4638472307981465e-30,1.0
0.33972038675708865,1.0
2.4012677540857087e-31,-1.0
6.1651593330918795e-09,1.0
2.963147553271355e-31,-1.0
4.34949841311041e-33,1.0
0.21092895953143048,1.0
3.2030248303979554e-05,1.0
4.5954807067100785e-20,1.0
1.211680984125066e-31,-1.0
1.3965407717115029e-31,-1.0
2.204410255989444e-23,1.0
3.63839459850085e-31,-1.0
1.257365903236125e-31,-1.0
1.629942818026507e-25,1.0
1.226592573940716e-15,1.0
0.36129642147042673,1.0
3.004035482606615e-08,1.0
3.878277697940659e-31,-1.0
5.04897327666916e-31,-1.0
3.673208234468097e-31,-1.0
8.924663425467796e-32,-1.0
3.1827709589134434e-31,-1.0
1.382263720635167e-31,1.0
5.022451915842427e-31,-1.0
0.020978505586926974,1.0
3.6291339816846373e-31,-1.0
2.540145263169031e-31,-1.0
3.2489437229131734e-31,-1.0
1.6195324308587015e-31,-1.0
1.5840783038000357e-31,-1.0
3.5650017139665074e-27,1.0
5.698744183241959e-08,1.0
0.00010054412409041838,1.0
6.724042284945917e-31,-1.0
1.388503894612082e-20,1.0
2.494766506358086e-06,1.0
4.495342371003781e-31,-1.0
0.4216108263973888,1.0
2.7369657990490584e-31,-1.0
0.0027889867607181133,1.0
3.6630079703831955e-31,-1.0
5.350234214001841e-31,-1.0
1.4228030674813134e-30,-1.0
4.289210375644197e-06,1.0
3.2855538916753114e-12,1.0
1.8816611045204454e-31,-1.0
2.313253683055693e-31,-1.0
8.486153069079497e-31,-1.0
4.913208847739253e-31,-1.0
4.583394073058422e-31,-1.0
2.8063581202513897e-31,-1.0
1.9783093816853295e-31,-1.0
3.4807565330386478e-31,-1.0
8.742393445753172e-05,1.0
0.006524679071784339,1.0
1.242747483363487e-31,-1.0
0.0017690345587840625,1.0
7.060590064462912e-06,1.0
2.8388902535565656e-31,-1.0
1.3053831662657745e-26,1.0
0.6558139168026813,1.0
5.113307524330444e-12,1.0
0.11837195536491614,1.0
4.613170422780767e-31,-1.0
1.142861968304425e-30,-1.0
1.3830135635618553e-31,-1.0
8.02774190462296e-12,1.0
5.220564522832457e-22,1.0
2.9992515532228677e-31,-1.0
4.048206655386983e-31,-1.0
2.1313513922939636e-11,1.0
2.2355647154143395e-31,-1.0
2.8267350614106005e-31,-1.0
1.2214788874452309e-24,1.0
8.312398511757592e-31,-1.0
1.8226144500069245e-31,-1.0
5.433515005689427e-31,-1.0
5.604137988546185e-29,1.0
1.2713843274914286e-31,-1.0
0.0013369880781675298,1.0
2.32796747871873e-19,1.0
1.8229054920796136e-31,-1.0
1.102439584093637e-26,1.0
0.000852341918905189,1.0
1.8342085740246628e-31,-1.0
9.930042652450313e-42,1.0
3.3826876417418338e-31,-1.0
3.567829530474506e-31,-1.0
1.3440271791027855e-06,1.0
4.904426690693375e-31,-1.0
0.12022855541734191,1.0
2.190908486973805e-19,1.0
2.5186826134051636e-31,-1.0
2.7965487538006135e-07,1.0
1.8989686148417564e-31,-1.0
1.7896805092933962e-31,-1.0
4.270726509730022e-31,-1.0
3.9354607978780494e-31,-1.0
2.7512003172353377e-31,-1.0
3.7938942048589347e-31,-1.0
2.483075636650493e-31,-1.0
1.7484957343093931e-31,-1.0
2.3140854601525173e-07,1.0
1.8634000173060843e-30,-1.0
4.355486384641535e-06,1.0
1.3121634775158692e-30,-1.0
2.593273256170522e-31,-1.0
3.0526203249190684e-30,-1.0
2.118969660048566e-31,-1.0
1.688155616474286e-13,1.0
1.0827415780454969e-23,1.0
0.14794752033630268,1.0
1.7225418743983495e-29,-1.0
4.733988686831559e-05,1.0
3.910877209461706e-31,-1.0
4.629998978991535e-31,-1.0
5.402265425227809e-06,1.0
1.97023244695754e-06,1.0
8.111803846756462e-31,-1.0
5.390661036670533e-23,1.0
3.320994116722326e-31,-1.0
1.4782020975115462e-31,-1.0
4.46282313292908e-31,-1.0
1.3517948022563644e-31,-1.0
2.3720956199186763e-31,-1.0
3.628842385583796e-32,-1.0
4.939109925360794e-31,-1.0
5.211655895105723e-25,1.0
2.691066163426452e-10,1.0
1.82506977965596e-24,1.0
2.470322064957181e-31,-1.0
1.945467397537735e-31,-1.0
9.525589773562707e-05,1.0
0.004745115759952524,1.0
1.1097343311636276e-31,-1.0
2.1477821311231526e-26,1.0
4.693547753982525e-31,-1.0
5.498191176182414e-31,-1.0
1.2649579870261837e-05,1.0
2.2073449066685914e-31,-1.0
5.541377531438344e-31,-1.0
3.3890199577459838e-31,-1.0
2.0316329737785082e-31,-1.0
4.893861468079054e-31,-1.0
1.5744899208452465e-06,1.0
2.8444762379743365e-31,-1.0
8.165650336625584e-39,1.0
2.2639908013388766e-31,-1.0
1.625703563229425e-30,-1.0
0.10174839557437935,1.0
4.637070238607981e-31,-1.0
6.024519560330487e-31,-1.0
2.687319983387901e-31,-1.0
2.47137897943928e-31,-1.0
2.3802055768280004e-31,-1.0
1.54295753162234e-31,-1.0
3.253079414918977e-31,-1.0
4.053382451451409e-31,-1.0
1.3751886925710708e-05,1.0
1.3980033198620386e-31,1.0
3.311406115591101e-31,-1.0
3.4975490922840015e-10,1.0
1.1050053856949444e-05,1.0
2.084698435873843e-31,-1.0
2.8999612813025567e-31,-1.0
3.3502604548714125e-31,-1.0
0.0002409794557897414,1.0
2.159857407725871e-05,1.0
3.8233389633408165e-31,-1.0
2.8701135675362012e-31,-1.0
2.343634805741046e-31,-1.0
4.098284882729177e-31,-1.0
3.43597713144231e-31,-1.0
2.1408345395549292e-31,-1.0
1.8068628821723037e-06,1.0
1.8297931039353282e-31,-1.0
4.5082645247852985e-05,1.0
2.6596823579731928e-08,1.0
1.3857110401085557e-29,-1.0
2.8944934637256415e-31,-1.0
0.11189276377952054,1.0
3.658566984704074e-40,1.0
1.210125698955059e-31,-1.0
1.3175694993103623e-07,1.0
1.7421277488886203e-31,-1.0
6.187395304475361e-31,-1.0
4.323652251510305e-31,-1.0
1.5699219221874173e-31,-1.0
0.9637974617098811,1.0
0.5521295121409845,1.0
0.8417110931011195,1.0
0.7542440048698775,1.0
1.4781955386790903e-23,-1.0
9.925721247568364e-24,-1.0
7.344270067238188e-17,-1.0
0.8898099195366029,1.0
4.0755322344616627e-13,-1.0
0.9540686214830394,1.0
0.806003014513354,1.0
0.9422951482342521,1.0
5.97554781073373e-09,-1.0
0.7825726070016141,1.0
0.9504332108148315,1.0
6.540809674124153e-17,-1.0
7.010982868084512e-20,-1.0
1.4132269872974878e-28,-1.0
0.9185865602322946,1.0
1.910848892763967e-13,-1.0
0.8587704752796685,1.0
0.8178424607654092,1.0
0.952829723367287,1.0
0.0011722329453935662,-1.0
0.9357786603131262,1.0
2.645749673955678e-10,-1.0
1.4578777488090868e-43,-1.0
0.9613378808344856,1.0
1.2616333821941558e-23,-1.0
2.3969215399184e-05,-1.0
0.8997242096248411,1.0
9.684943062502888e-26,-1.0
0.9648652968179728,1.0
0.9584458279567953,1.0
0.965781228213384,1.0
0.9232408936238472,1.0
4.40632559367913e-20,-1.0
0.9047889678037371,1.0
0.9685643314469051,1.0
0.9573911944570616,1.0
1.0680239299068105e-07,-1.0
2.0680596299855065e-21,-1.0
0.8955070703793626,1.0
9.44191290980857e-20,-1.0
0.9567646829288999,1.0
0.9601939571107537,1.0
0.8931501787709784,1.0
0.9581983222348409,1.0
0.9743358683350047,1.0
1.1910493807747169e-23,-1.0
8.906326728190186e-26,-1.0
5.1161912092311995e-71,-1.0
5.0446305663586194e-06,-1.0
0.8894846124029357,1.0
0.9402993527873523,1.0
1.498417907431682e-22,-1.0
2.0795709843332147e-24,-1.0
5.545730688499059e-44,-1.0
2.8322371384869754e-22,-1.0
2.448722695745525e-30,-1.0
0.9399617446639387,1.0
0.9596684305042025,1.0
0.9551439317373109,1.0
0.9128769871160335,1.0
4.187774140764517e-23,-1.0
1.0648252418442838e-07,-1.0
5.1686921546924205e-24,-1.0
0.9602609587530345,1.0
3.323123104675216e-37,-1.0
0.9354949383752871,1.0
0.8859204697389753,1.0
3.060705373238905e-23,-1.0
0.7888490647654735,1.0
0.01719126611227557,-1.0
0.958835068126679,1.0
0.9142530978026818,1.0
0.9313212955751669,1.0
1.804636885337513e-08,-1.0
7.642016536028956e-44,-1.0
0.9060420683599423,1.0
0.8951660284284884,1.0
9.40838133843654e-05,-1.0
0.9637087351779456,1.0
0.9616957665275468,1.0
6.075211302128927e-15,-1.0
3.634063664635642e-14,-1.0
5.120050547295792e-11,-1.0
1.5666056990884908e-44,-1.0
0.9529461579348544,1.0
0.0026541705027288273,-1.0
0.9584746534170185,1.0
0.6337895750726115,1.0
0.967785504616073,1.0
4.275672504939639e-14,-1.0
0.9287368862001093,1.0
0.9750357816537745,1.0
0.9729792307249887,1.0
0.9610859074517655,1.0
0.9608938234891836,1.0
0.82025665869111,1.0
0.9712461005949626,1.0
0.5800379680540246,1.0
0.963295442501703,1.0
0.9108259092621813,1.0
0.9586380622368704,1.0
0.9626030842407091,1.0
2.8869955513828884e-18,-1.0
0.913513641703001,1.0
0.9562289083567811,1.0
1.892742404260435e-09,-1.0
0.9711266754759328,1.0
0.9661202771587084,1.0
0.933047714817851,1.0
1.0773901833070601e-09,-1.0
0.9573815139154984,1.0
1.1435898968866917e-09,-1.0
2.3649735352557703e-35,-1.0
1.8171866596734487e-11,-1.0
0.947437272019651,1.0
4.984443032367103e-17,-1.0
0.019823040806669325,-1.0
0.9507233890869852,1.0
1.5766593136790711e-12,-1.0
8.415268836828938e-21,-1.0
0.9608775197116832,1.0
0.9647942572617796,1.0
4.355813627346543e-37,-1.0
0.9779947872113314,1.0
0.5376147716722419,-1.0
0.8095252321059325,1.0
0.9755602499073761,1.0
0.9673675565694547,1.0
0.951064549161841,1.0
2.96204881635319e-47,-1.0
0.9329920772679825,1.0
1.1123267269872959e-17,-1.0
8.163807044117393e-45,-1.0
0.9314952580490131,1.0
6.091177260638062e-26,-1.0
0.7705364453680024,1.0
4.188872022305828e-11,-1.0
0.948666039166193,1.0
1.883227881887392e-09,-1.0
0.5737861151106362,1.0
3.675219464555143e-13,-1.0
1.38692859962227e-29,-1.0
2.2270593591449e-38,-1.0
0.9507501530077519,1.0
0.7246317428143451,1.0
0.9684552809024443,1.0
0.9544160436979215,1.0
0.7979222798789025,1.0
0.897125593228804,1.0
1.5509959653362935e-12,-1.0
0.9623012905729248,1.0
0.9636916033132649,1.0
0.0015084312021188654,-1.0
0.8473112552511114,1.0
0.9274200399922548,1.0
0.9405764981877897,1.0
0.9365548216083847,1.0
1.4640100329172471e-08,-1.0
0.9228788241424549,1.0
0.9654376641813017,1.0
0.9467058128877348,1.0
0.9677071327827632,1.0
0.8608386710051286,1.0
6.832356895931483e-23,-1.0
5.666684651393183e-21,-1.0
0.943927351747047,1.0
0.9514612729569888,1.0
7.281427652733989e-17,-1.0
0.9632690160328671,1.0
0.7746228383041411,1.0
0.7615613035370997,1.0
0.8920871810702602,1.0
1.1443779728128112e-13,-1.0
0.9547934632415765,1.0
0.972255334817929,1.0
0.9519314339677635,1.0
2.1814035404111096e-21,-1.0
0.9643374737021517,1.0
1.274415167802978e-20,-1.0
0.9544067186454557,1.0
0.9470538054456423,1.0
6.7133773707306966e-21,-1.0
2.4449964453933484e-29,-1.0
0.9236490867813473,1.0
6.390531993479708e-29,-1.0
0.9564056778371537,1.0
0.9494398419455317,1.0
4.189549320262819e-37,-1.0
6.534874204836085e-39,-1.0
0.9216576876745634,1.0
0.9358318618279178,1.0
2.645554479999742e-24,-1.0
0.9797355110062641,1.0
4.810964802643514e-09,-1.0
1.7227456037524702e-20,-1.0
0.4038631499787869,-1.0
0.9479420860306186,1.0
2.0583577336898582e-32,-1.0
3.437498052645669e-39,-1.0
0.8959901723913749,1.0
1.26466150060171e-10,-1.0
4.765581063978865e-13,-1.0
0.9755738678616103,1.0
1.424840064073313e-18,-1.0
2.6737664660268006e-21,-1.0
1.921936920548562e-15,-1.0
0.8817981291263408,1.0
0.9523846033122974,1.0
8.705346518427119e-23,-1.0
1.5024618118891066e-23,-1.0
0.9526044667633008,1.0
9.293647309628136e-22,-1.0
0.91544851160577,1.0
4.371094652165658e-25,-1.0
0.9508623459637136,1.0
0.9745037607636832,1.0
3.496105393222386e-20,-1.0
8.77865356734942e-25,-1.0
0.9518297839503493,1.0
0.9401607414679268,1.0
0.8705722881527438,1.0
8.246927058364016e-05,-1.0
0.9505921053109728,1.0
0.8531040380346381,1.0
0.9001778318187353,1.0
0.9421083953151975,1.0
7.263563499571661e-13,-1.0
0.954866353547844,1.0
0.9550914372261118,1.0
5.136663130123629e-24,-1.0
1.6427758292794101e-43,-1.0
2.044285880290827e-18,-1.0
0.957826706812958,1.0
3.549516026041248e-42,-1.0
0.9202133373405925,1.0
0.931321073230484,-1.0
9.107072412366654e-12,-1.0
0.7166400423402433,1.0
2.9622321545363508e-80,-1.0
0.9597313991098321,1.0
0.9493128238014624,1.0
2.0905584211211644e-08,-1.0
0.8488004505542334,1.0
0.9660803606623508,1.0
3.263112963238436e-30,-1.0
2.547467965475678e-16,-1.0
0.9737482291972835,1.0
2.6221130315813515e-06,-1.0
0.9521190440203566,1.0
0.8548430486902573,1.0
0.9151067244242491,1.0
2.8953271908420707e-33,-1.0
0.9686721763971486,1.0
7.118979400379071e-40,-1.0
0.8583286249648912,1.0
0.9425092464226048,1.0
0.08511752226189936,1.0
0.9557654507268564,1.0
0.9575193055094888,1.0
0.1111623901076678,-1.0
6.723256804286953e-14,-1.0
0.9763000971465579,1.0
0.9489515573932026,1.0
0.953937894300338,1.0
0.9654559709040744,1.0
0.32769993154860555,-1.0
0.9532116877411759,1.0
0.18259007466009936,-1.0
0.0058626015591655605,-1.0
0.7893512180315081,1.0
0.8483685397319248,1.0
2.4960583732435955e-12,-1.0
0.9745401518558778,1.0
1.3377258883318507e-27,-1.0
0.9553787661955265,1.0
0.9365942122681276,1.0
0.9613336977028452,1.0
1.0673175406311429e-13,-1.0
5.869714046810002e-19,-1.0
8.743627558160147e-27,-1.0
0.30860825648006435,-1.0
7.144227432265415e-06,-1.0
0.9048344053403388,1.0
0.9465285050992484,1.0
5.888509489864151e-42,-1.0
0.973922485967353,1.0
0.8805368599941445,1.0
1.060682194815143e-11,-1.0
0.9704680920445917,1.0
1.115576900836589e-21,-1.0
1.1408688727073165e-14,-1.0
0.9628079471659001,1.0
0.9525840682070619,1.0
2.888962657572893e-10,-1.0
0.9764093370094139,1.0
0.9587846967432889,1.0
3.525157626769226e-20,-1.0
0.9604268494899357,1.0
1.154826793031214e-39,-1.0
1.4231586422487772e-13,-1.0
0.000936211908084536,-1.0
8.220663062736928e-11,-1.0
0.0796584748825423,1.0
0.209444963626589,-1.0
3.9206440121558064e-30,-1.0
0.9498623081499371,1.0
5.76993418198889e-69,-1.0
0.9529404599793811,1.0
1.430453048820002e-10,-1.0
2.5634451734772202e-26,-1.0
3.571812070786073e-13,-1.0
3.4580734869430457e-16,-1.0
0.8584201384295498,1.0
0.12043593541380507,1.0
0.011128504847249473,-1.0
0.9674248888756798,1.0
0.918463381808983,1.0
0.02556062611995841,-1.0
4.6047578111664985e-11,-1.0
1.9130018206006244e-37,-1.0
1.4106943199202167e-24,-1.0
0.9585954596519909,1.0
0.9174790154646184,1.0
0.9474342035399027,1.0
0.9665613749364836,1.0
0.9679668730168208,1.0
1.1032922076431597e-20,-1.0
0.9459650357432305,1.0
1.803008164155173e-22,-1.0
0.9545762533960339,1.0
0.908016019221328,1.0
0.9597004387862265,1.0
0.9642883401902177,1.0
0.9720891645196152,1.0
0.027793640436083046,-1.0
1.662645733635652e-35,-1.0
7.396616692634268e-37,-1.0
0.9305036282669485,1.0
0.0004073991906425476,-1.0
9.084543489532451e-38,-1.0
0.9575735532567584,1.0
3.765208057876641e-36,-1.0
0.9629035570291858,1.0
3.1244378078723993e-17,-1.0
0.9533768471337127,1.0
0.943256339357679,1.0
0.8560682367449226,1.0
5.355860668336709e-28,-1.0
1.4391426674896848e-10,-1.0
0.9440728146350231,1.0
0.9718660780137482,1.0
0.8817398050628567,1.0
0.964822429427139,1.0
0.9243618366218124,1.0
0.9782361957397866,1.0
0.8663088516185145,1.0
0.9579220344711316,1.0
6.177881458587408e-19,-1.0
8.362492129386727e-21,-1.0
0.9032460059486007,1.0
7.296335206548245e-22,-1.0
6.280114932790037e-25,-1.0
0.9547219200316756,1.0
2.566762279845131e-19,-1.0
7.969112116003542e-34,-1.0
1.2755805863623016e-09,-1.0
8.116380131789121e-24,-1.0
0.9425283737908103,1.0
0.6329588726221888,1.0
0.9623856502487641,1.0
5.215396742969305e-14,-1.0
0.0012371552255268053,-1.0
0.952348332443084,1.0
0.923283338369935,1.0
6.120593378794031e-75,-1.0
0.9254780708959626,1.0
0.9260239825117543,1.0
0.00039436958932281965,-1.0
0.7423907384103726,1.0
0.9689695140654369,1.0
0.9191267408917841,1.0
0.12910838926994056,-1.0
0.9436146582919968,1.0
1.1961886804552005e-17,-1.0
6.767303486054706e-06,-1.0
0.9307106346794728,1.0
8.953652365792244e-23,-1.0
3.823884462274975e-49,-1.0
0.9670227787163637,1.0
1.672441413635417e-35,-1.0
0.9705369891401121,1.0
0.965422875108363,1.0
3.7819721816203794e-29,-1.0
0.6062714438529861,1.0
1.3761222246438187e-28,-1.0
0.0025017536413747274,-1.0
0.9403574817311953,1.0
4.948050115616862e-32,-1.0
0.9717352767937841,1.0
0.9412594657555438,1.0
0.9229285618003531,1.0
0.8793041783726453,1.0
0.9590577592326983,1.0
0.9288022322759051,1.0
0.9630983556053876,1.0
0.9734864713660477,1.0
1.3728274165198103e-17,-1.0
0.4703550505701394,1.0
9.563228824184971e-31,-1.0
0.725062324858971,1.0
0.9781746949926702,1.0
0.6729527341298485,1.0
0.9526571462742617,1.0
1.2639867270256996e-05,-1.0
0.00017617554505135617,-1.0
1.7557460904513537e-24,-1.0
0.4669548956639847,1.0
6.290433923145091e-13,-1.0
0.9645947452482054,1.0
0.943168028843758,1.0
3.163007878976048e-59,-1.0
2.970181626450199e-25,-1.0
0.8802647567092787,1.0
3.403317263944106e-07,-1.0
0.9447072773574298,1.0
0.9544381476845208,1.0
0.9434084232362863,1.0
0.9625431378033564,1.0
0.9696200869517017,1.0
0.6004755120276677,1.0
0.9281480083913625,1.0
0.002999018030585576,-1.0
2.412707239292764e-72,-1.0
8.352900256314135e-20,-1.0
0.8903784083501814,1.0
0.9309343638948306,1.0
1.3101048056358493e-13,-1.0
5.6295440490272095e-25,-1.0
0.9577436874954891,1.0
0.15113819360716022,-1.0
0.9438582684270801,1.0
0.9410461997830522,1.0
3.7224031588202634e-17,-1.0
0.9735555040342689,1.0
0.9311999274163355,1.0
0.9612845823876426,1.0
0.9293938213545134,1.0
0.9373214630074148,1.0
2.6750442051429412e-24,-1.0
0.9629344853030507,1.0
9.54371141537433e-23,-1.0
0.9589001761485955,1.0
0.7886435196705924,1.0
5.48735558160864e-26,-1.0
0.952667865574873,1.0
0.9087991381894609,1.0
0.9318138568245663,1.0
0.9677478303170141,1.0
0.9557895887738119,1.0
0.9654808311636012,1.0
0.9738805621818009,1.0
0.9519341605255466,1.0
6.993751466079826e-16,-1.0
0.9219634249784235,-1.0
0.9725447409534005,1.0
9.752050529255261e-10,-1.0
9.677306711525129e-26,-1.0
0.9719018166946615,1.0
0.9647003876956791,1.0
0.9173881995251877,1.0
3.24425532812639e-15,-1.0
1.3139709070026646e-28,-1.0
0.9283365924373125,1.0
0.9675933681991516,1.0
0.962659176130778,1.0
0.914100349850479,1.0
0.9569998458446047,1.0
0.9389317006019402,1.0
4.816611325534357e-39,-1.0
0.9190133474511636,1.0
3.228376240925075e-14,-1.0
3.293529433817317e-09,-1.0
0.5470213452808317,1.0
0.9086298182797015,1.0
5.175138105127037e-35,-1.0
2.0195200670963557e-11,-1.0
0.9624433972020323,1.0
2.113943747440266e-21,-1.0
0.9580266968115079,1.0
0.9483678020977636,1.0
0.9403121461271918,1.0
0.9545905784612966,1.0
0.527720876956161,1.0
0.8214943735825169,1.0
0.6898326600493413,1.0
1.1952622408135211e-23,-1.0
9.28723295687204e-24,-1.0
2.5353361670531118e-17,-1.0
0.9468190427320946,1.0
1.6472380667274403e-13,-1.0
0.97523920745836,1.0
0.8687924345647154,1.0
0.9286911398959924,1.0
4.286851940784611e-09,-1.0
0.8453851631382939,1.0
0.935017988341599,1.0
7.925501091547406e-17,-1.0
9.960699150689027e-20,-1.0
2.245771372252997e-28,-1.0
0.9528606845239301,1.0
2.3717714046225895e-13,-1.0
0.8647067871332182,1.0
0.7938236907814057,1.0
0.9689038296294438,1.0
0.0013721721347137509,-1.0
0.9559484418924848,1.0
2.962394064517027e-10,-1.0
3.078474949817541e-44,-1.0
0.9801537997745071,1.0
1.521645724371763e-23,-1.0
1.6976250990752197e-05,-1.0
0.928654932817936,1.0
1.0858041744248044e-25,-1.0
0.9809709576365239,1.0
0.9750459211944611,1.0
0.981833098211522,1.0
0.964648781000649,1.0
2.9534540834946635e-20,-1.0
0.9294002146983291,1.0
0.9673266150875064,1.0
0.9731063692156761,1.0
8.18423043402639e-08,-1.0
2.3977443942322934e-21,-1.0
0.940846321139192,1.0
1.220702134462982e-19,-1.0
0.9728833691613085,1.0
0.9798032315018481,1.0
0.8950425157199985,1.0
0.9795327136495986,1.0
0.9798683523551212,1.0
2.0330003972375713e-23,-1.0
1.276864625148236e-25,-1.0
7.69891720064174e-71,-1.0
3.101546256615761e-06,-1.0
0.8789466556501009,1.0
0.9578340741403979,1.0
1.5385553618910424e-22,-1.0
2.5877858289174126e-24,-1.0
7.688048295205658e-44,-1.0
4.1397771291638493e-22,-1.0
1.7665541841953223e-30,-1.0
0.9638029789747108,1.0
0.9747714203441045,1.0
0.9707245904571523,1.0
0.9522131399324826,1.0
3.681929092605382e-23,-1.0
1.0064826280365638e-07,-1.0
4.0769150404864886e-24,-1.0
0.9775794995209467,1.0
2.7806627582948656e-37,-1.0
0.9647488450249528,1.0
0.9359576692168197,1.0
2.986372841660131e-23,-1.0
0.7997786790300718,1.0
0.016115145188196192,-1.0
0.9790422718387216,1.0
0.958729179625215,1.0
0.950198064531545,1.0
1.405232797103924e-08,-1.0
1.1153725371476693e-43,-1.0
0.8705255637040211,1.0
0.9312133092565948,1.0
5.336996974432408e-05,-1.0
0.9774890548195408,1.0
0.9762489995554646,1.0
6.094243634938299e-15,-1.0
4.667334922170706e-14,-1.0
5.4243620937737e-11,-1.0
1.9825949278019428e-44,-1.0
0.9543743908542567,1.0
0.0031026248789011303,-1.0
0.9732093619791579,1.0
0.634286214492887,1.0
0.9728961512551211,1.0
4.700622291328717e-14,-1.0
0.9598483501840058,1.0
0.9768333634587213,1.0
0.9696791191059418,1.0
0.9764288447663441,1.0
0.9628906677713472,1.0
0.8501814505082754,1.0
0.9481911361635064,1.0
0.526014837992811,1.0
0.9751995660513698,1.0
0.9297385907385368,1.0
0.9777545973550908,1.0
0.9726803886599228,1.0
4.1930981648072024e-18,-1.0
0.9617376280953653,1.0
0.9700235624005664,1.0
2.5486231171639162e-09,-1.0
0.9723585409178813,1.0
0.9745673082046493,1.0
0.9489242747774327,1.0
1.520637042883532e-09,-1.0
0.9705485148001892,1.0
1.2582159063131131e-09,-1.0
3.25426018834223e-35,-1.0
2.5428524486081805e-11,-1.0
0.962872106817919,1.0
5.583128052363966e-17,-1.0
0.0196775132085976,-1.0
0.97108382921438,1.0
2.2048964282577026e-12,-1.0
1.374720132316944e-20,-1.0
0.9799332650259059,1.0
0.9774139405245277,1.0
5.313148365096119e-37,-1.0
0.9629095911055238,1.0
0.5363524210414943,-1.0
0.8746801564692175,1.0
0.9758804077908652,1.0
0.9732682298219376,1.0
0.9656972973665152,1.0
2.5852378218216265e-47,-1.0
0.96116731475247,1.0
1.0764042395061871e-17,-1.0
1.2018115602101372e-44,-1.0
0.9629832689163063,1.0
8.263569030603268e-26,-1.0
0.7616988859243331,1.0
5.7291392194919714e-11,-1.0
0.973030305753309,1.0
2.033902801253306e-09,-1.0
0.56967129922536,1.0
4.3726568935660804e-13,-1.0
1.5827441167656615e-29,-1.0
3.637082060797197e-38,-1.0
0.9706242194283748,1.0
0.7411422449050977,1.0
0.9721679085916893,1.0
0.9737690072985491,1.0
0.837255835628511,1.0
0.9269084983645705,1.0
1.0574542001326521e-12,-1.0
0.974462472365061,1.0
0.9369156740433631,1.0
0.0010564198076753262,-1.0
0.8428946374626115,1.0
0.9550260628302251,1.0
0.9679266948732318,1.0
0.9563970373136245,1.0
1.583449083776129e-08,-1.0
0.9611671026094931,1.0
0.9826854804144552,1.0
0.9687681191459931,1.0
0.9474711263615124,1.0
0.8822670273115375,1.0
8.848459227387654e-23,-1.0
1.197349265171574e-20,-1.0
0.9699547521357207,1.0
0.9660730950235892,1.0
8.268800931581832e-17,-1.0
0.9805034242054618,1.0
0.8391951265227082,1.0
0.8068280850812861,1.0
0.9297319266485619,1.0
1.6246425855434599e-13,-1.0
0.9772650980784257,1.0
0.9492793892327842,1.0
0.9689709678774397,1.0
2.6663929677668076e-21,-1.0
0.9755964220872432,1.0
1.813265960528434e-20,-1.0
0.9588930971833306,1.0
0.9629781952546735,1.0
1.1273372136477146e-20,-1.0
2.830873866146273e-29,-1.0
0.9539614402491303,1.0
7.497471323105848e-29,-1.0
0.9787374914334412,1.0
0.9746992288833671,1.0
2.114237215322165e-37,-1.0
8.048773825206252e-39,-1.0
0.9598575590134282,1.0
0.9722613191255851,1.0
2.7422307544063284e-24,-1.0
0.966087118298005,1.0
4.268800773025547e-09,-1.0
1.5197615587500236e-20,-1.0
0.38876869885687054,-1.0
0.9685198494232621,1.0
3.225597889987958e-32,-1.0
6.094275686681254e-39,-1.0
0.9055947341859788,1.0
1.1600092325652381e-10,-1.0
5.920204939971274e-13,-1.0
0.9702427950930654,1.0
1.568967795513148e-18,-1.0
3.3425604490995217e-21,-1.0
2.77264215304243e-15,-1.0
0.9225362760222362,1.0
0.9677641666235014,1.0
1.1839139866477724e-22,-1.0
1.0459694166646286e-23,-1.0
0.9451606194013853,1.0
9.020211986370954e-22,-1.0
0.9366734732607536,1.0
3.4865001143260043e-25,-1.0
0.9767270416981116,1.0
0.9729762621811087,1.0
5.3827718849126756e-20,-1.0
1.0664945068172323e-24,-1.0
0.9335503147555376,1.0
0.9573414324137024,1.0
0.8678799238193209,1.0
7.464764863419645e-05,-1.0
0.9563839278283837,1.0
0.9088986298513303,1.0
0.9519241131349955,1.0
0.968782322867063,1.0
