timestamp,e0,e1,e2,e3,e4,e5,e6
2024-07-18T18:28:50.322427,"[ 2.39099241e-04  1.97065657e-05  1.55566413e-04  5.12428545e-04
  5.52717430e-06  1.02845869e-04 -4.06233406e-05]"
2024-07-18T18:28:50.486792,"[ 1.15494647e-04  4.70976557e-05  6.30578266e-05  5.32354113e-05
  4.41075037e-07  9.57552592e-05 -4.06233466e-05]"
2024-07-18T18:28:50.653825,"[ 2.78320851e-04  1.06668386e-04  3.11852308e-04  2.38208175e-04
 -3.09222920e-05  5.82577106e-05 -4.17421629e-05]"
2024-07-18T18:28:50.819563,"[ 5.73685003e-04  1.48040049e-04  7.97251943e-04  1.71771887e-03
 -8.71109946e-05  1.12133024e-04 -4.17423244e-05]"
2024-07-18T18:28:50.993449,"[ 1.49381644e-03  5.05725982e-04  1.66570237e-03  3.53122973e-03
 -3.42165632e-04  1.12133026e-04 -3.72664134e-05]"
2024-07-18T18:28:51.171888,"[ 1.24958076e-03  3.60262668e-04  1.22905936e-03  2.75980018e-03
 -2.55598754e-04  1.22699737e-04 -4.28613023e-05]"
2024-07-18T18:28:51.357730,"[ 1.62919998e-04  1.19289668e-04  7.83134998e-05  2.87390594e-04
 -3.94853545e-05  8.47181282e-05 -3.60457102e-05]"
2024-07-18T18:28:51.538548,"[ 2.69011563e-04  1.43564955e-04  2.40770321e-04  2.03603682e-04
 -8.04527584e-05  4.65718545e-05 -3.60457102e-05]"
2024-07-18T18:28:51.727879,"[ 1.93659784e-03  7.87475399e-04  2.17711020e-03  3.43571317e-03
 -5.15604877e-04  2.62176976e-05 -4.17423244e-05]"
2024-07-18T18:28:51.922726,"[ 9.23420963e-04  3.35106623e-04  8.80674595e-04  1.75334770e-03
 -2.62164608e-04 -5.12917923e-05 -3.95043627e-05]"
2024-07-18T18:28:52.116764,"[ 1.03781936e-04  9.69043760e-05 -7.54873986e-05 -3.34158472e-05
 -6.87082609e-05 -4.77903727e-05 -4.17421629e-05]"
2024-07-18T18:28:52.311757,"[ 1.19434377e-03  7.14931726e-04  1.26993208e-03  1.84288758e-03
 -3.95298874e-04 -1.71351229e-04 -3.26887765e-05]"
2024-07-18T18:28:52.511695,"[ 3.17873153e-04  2.94207904e-04  2.56244791e-04  5.77402947e-04
 -9.73427075e-05 -3.28244126e-05 -4.28613023e-05]"
2024-07-18T18:28:52.714085,"[ 1.29048378e-03  5.40082872e-04  1.32110595e-03  2.01758461e-03
 -3.47693960e-04 -1.40223272e-04 -3.60457102e-05]"
2024-07-18T18:28:52.920056,"[ 9.47931689e-04  4.74215809e-04  9.10013527e-04  1.48748434e-03
 -4.09852562e-04 -2.18253869e-04 -3.83853932e-05]"
2024-07-18T18:28:53.122138,"[ 3.54886487e-04 -6.29356901e-05  3.11320691e-04  7.57820082e-04
 -1.23376383e-04  9.76524842e-06 -4.52009833e-05]"
2024-07-18T18:28:53.339994,"[ 9.60695279e-05 -5.01064802e-05 -5.77337472e-05  9.41084603e-06
 -9.47188978e-05 -3.36349717e-05 -4.39802801e-05]"
2024-07-18T18:28:53.546061,"[ 1.57740011e-04  2.64360242e-05  2.89444077e-05  3.83017763e-05
 -9.47187344e-05 -3.47359975e-05 -4.39802801e-05]"
2024-07-18T18:28:53.796197,"[ 1.17271791e-04 -3.43495455e-06 -2.15570759e-05  1.05894673e-05
 -9.57315587e-05 -3.61141686e-05 -4.06233466e-05]"
2024-07-18T18:28:54.008492,"[ 1.42420969e-04  1.04822422e-05  9.01395591e-06  2.65193819e-05
 -9.56965643e-05 -4.02545929e-05 -3.49267324e-05]"
2024-07-18T18:28:54.221977,"[ 1.33883746e-04  2.37927099e-06 -5.01929633e-06  1.83847592e-05
 -9.21285584e-05 -3.70800932e-05 -3.60457102e-05]"
2024-07-18T18:28:54.445823,"[ 1.31814942e-04  7.66930856e-06 -2.60421656e-06  2.62635776e-05
 -8.90406889e-05 -3.81965947e-05 -4.17423238e-05]"
2024-07-18T18:28:54.666850,"[ 1.33883746e-04  2.37927100e-06 -4.82460348e-06  2.11688190e-05
 -8.99354637e-05 -3.60758927e-05 -3.26887765e-05]"
2024-07-18T18:28:54.884886,"[ 1.28594032e-04  7.66898454e-06 -4.82324138e-06  2.21588076e-05
 -9.09527150e-05 -3.59567027e-05 -4.17423244e-05]"
2024-07-18T18:28:55.118962,"[ 1.31099686e-04  4.96366178e-06 -4.77650448e-06  2.13612104e-05
 -9.09527143e-05 -3.60758945e-05 -4.17423244e-05]"
2024-07-18T18:28:55.350950,"[ 1.28594032e-04  4.88492478e-06 -5.63109507e-06  2.19135848e-05
 -9.20716921e-05 -3.59572390e-05 -4.39803340e-05]"
2024-07-18T18:28:55.584266,"[ 1.33883746e-04  4.88503279e-06 -2.83722647e-06  2.12089196e-05
 -8.78066487e-05 -3.91370706e-05 -3.60457102e-05]"
2024-07-18T18:28:55.817531,"[ 1.25809972e-04  7.66902069e-06 -7.07817560e-06  2.33940256e-05
 -9.09527143e-05 -3.79149119e-05 -4.39802801e-05]"
2024-07-18T18:28:56.050308,"[ 1.28594032e-04  4.88492478e-06 -2.55270630e-06  2.62628569e-05
 -8.89182091e-05 -3.91486970e-05 -4.28613023e-05]"
2024-07-18T18:28:56.282582,"[ 1.28594020e-04  7.66898454e-06 -7.80005581e-06  2.36538695e-05
 -9.20716921e-05 -3.71934161e-05 -3.72271137e-05]"
2024-07-18T18:28:56.516145,"[ 1.28594032e-04  1.06892553e-05 -4.29488302e-06  1.84671378e-05
 -8.77539310e-05 -3.87824103e-05 -4.39802801e-05]"
2024-07-18T18:28:56.751195,"[ 1.31099686e-04  4.88492478e-06 -7.53549921e-06  2.34214936e-05
 -8.99354617e-05 -3.59567007e-05 -3.72664134e-05]"
2024-07-18T18:28:56.985956,"[ 1.28594032e-04  4.88492478e-06 -5.40630077e-06  2.44161818e-05
 -8.99354617e-05 -3.59567007e-05 -3.95043687e-05]"
2024-07-18T18:28:57.223364,"[ 1.31099686e-04  7.66898097e-06 -4.18924237e-06  2.44161818e-05
 -8.99310738e-05 -3.47796041e-05 -4.28613023e-05]"
2024-07-18T18:28:57.474222,"[ 1.31099686e-04  7.66898454e-06 -4.26859817e-06  2.61811189e-05
 -9.09527143e-05 -3.60744382e-05 -3.76196261e-05]"
2024-07-18T18:28:57.721446,"[ 1.31099347e-04  4.88492478e-06 -4.93872879e-06  2.61832669e-05
 -8.99354617e-05 -3.59567027e-05 -4.39802801e-05]"
